CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
AUS,2019,51,b,27.2627970052589,522.737202994741,484,754,1162,2950,0.000299820869431598,0.00164130096157286,0.0109613236386544,0.0317365656966856,0.119573636791477,0.00605686019823173,1,0,0
AUS,2019,52,m,14.2044517065256,328.795548293474,304,405,463,1515,0.000303792441768992,0.0020722087099995,0.0141450559681334,0.0364215760067317,0.124533038820547,0.00626666195555078,1,0,0
AUS,2019,52,f,11.5259151866618,182.474084813338,203,331,638,1366,0.000260925574335666,0.00114174448594082,0.00895707713229231,0.0261902275616103,0.106333824672854,0.00556879288932562,1,0,0
AUS,2019,52,b,25.7303668931874,511.269633106812,507,736,1101,2881,0.000282968067114366,0.00160529485109109,0.0114822129851194,0.0309789288498151,0.113296535376433,0.00591519126478157,1,0,0
AUS,2020,1,m,16.7179853044059,354.282014695594,270,418,481,1540,0.000355702089734555,0.00221974812511002,0.0122393616388331,0.0357719721101719,0.124648329156974,0.0063060862526746,1,0,0
AUS,2020,1,f,11.5099981062083,182.490001893792,168,318,706,1386,0.000259270886128695,0.00113564952916456,0.00716445252561836,0.0241148645129782,0.115307780536867,0.00559221303720558,1,0,0
AUS,2020,1,b,28.2279834106142,536.772016589386,438,736,1187,2926,0.000308861438559233,0.00167585827536453,0.00962445315610268,0.0295914927746904,0.118918808320409,0.00594651199883712,1,0,0
AUS,2020,2,m,12.0026561159837,333.997343884016,288,425,469,1528,0.000255375859296604,0.00209265485439696,0.013055319081422,0.0363710242746964,0.121538599531436,0.00625694791823817,1,0,0
AUS,2020,2,f,9.59166508850691,188.408334911493,206,330,640,1374,0.000216059071773912,0.00117247977759046,0.00878498345403204,0.0250248594002604,0.10452829963682,0.00554379560831202,1,0,0
AUS,2020,2,b,21.5943212044906,522.405678795509,494,755,1109,2902,0.000236278058368889,0.00163100506891102,0.0108549768472939,0.0303554035936022,0.111104430014603,0.00589773678080155,1,0,0
AUS,2020,3,m,13.8602100386955,312.139789961304,330,415,487,1558,0.000294898313711554,0.00195570671046954,0.014959219780796,0.0355152354682329,0.126203193969743,0.00637979375432923,1,0,0
AUS,2020,3,f,10.8705537669745,196.129446233026,185,325,639,1356,0.000244866948010434,0.00122052885614781,0.00788942688832974,0.0246456948638928,0.104364974168638,0.00547116946497169,1,0,0
AUS,2020,3,b,24.73076380567,508.26923619433,515,740,1126,2914,0.000270595995986582,0.00158686961925042,0.0113164232314906,0.0297523161049876,0.11280756374792,0.00592212438981933,1,0,0
AUS,2020,4,m,13.8602100386955,336.139789961304,279,468,472,1569,0.000294898313711554,0.00210607831499034,0.0126473403601275,0.0400509161424892,0.12231603193782,0.00642483722756262,1,0,0
AUS,2020,4,f,10.4442575408186,176.555742459181,182,359,710,1438,0.00023526432259826,0.00109872016940282,0.00776149023608656,0.0272240137111924,0.115961082409597,0.00580202189574431,1,0,0
AUS,2020,4,b,24.3044675795141,512.695532420485,461,827,1182,3007,0.000265931600951782,0.00160068897817853,0.0101298468149848,0.0332502235389524,0.11841788663414,0.00611112835970718,1,0,0
AUS,2020,5,m,14.2888763285521,314.711123671448,279,414,487,1509,0.000304018880115004,0.00197181735945923,0.0126473403601275,0.0354296565875866,0.126203193969743,0.0061791455553805,1,0,0
AUS,2020,5,f,10.8705537669745,179.129446233026,181,337,693,1401,0.000244866948010434,0.00111473652892194,0.00771884468533883,0.025555689751175,0.113184549450494,0.00565273482332252,1,0,0
AUS,2020,5,b,25.1594300955266,493.840569904474,460,751,1180,2910,0.00027528632348965,0.0015418218167253,0.0101078731776421,0.030194580263305,0.118217517959632,0.0059139951868134,1,0,0
AUS,2020,6,m,13.2886549855534,340.711345014447,279,422,461,1516,0.000282737558506954,0.00213472131784435,0.0126473403601275,0.0361142876327573,0.119465446447744,0.00620780958380175,1,0,0
AUS,2020,6,f,9.59166508850691,190.408334911493,186,333,682,1401,0.000216059071773912,0.00118492593373468,0.00793207243907747,0.025252358122081,0.111387969300487,0.00565273482332252,1,0,0
AUS,2020,6,b,22.8803200740603,531.11967992594,465,755,1143,2917,0.000250349040878093,0.00165821109019126,0.0102177413643556,0.0303554035936022,0.114510697481237,0.00592822129207378,1,0,0
AUS,2020,7,m,12.1455448792692,317.854455120731,320,448,484,1582,0.000258416048097754,0.00199151185085796,0.0145059100904688,0.0383393385295623,0.125425761563358,0.00647807042320209,1,0,0
AUS,2020,7,f,9.80481320158484,204.195186798415,186,353,695,1448,0.000220860384479999,0.00127072258939561,0.00793207243907747,0.0267690162675513,0.113511200386859,0.00584236975315561,1,0,0
AUS,2020,7,b,21.950358080854,522.049641919146,506,801,1179,3030,0.000240173698387311,0.00162989348461239,0.0111186604954063,0.0322048718920204,0.118117333622378,0.00615787127699128,1,0,0
AUS,2020,8,m,14.4317650918376,350.568234908162,335,468,480,1648,0.000307059068916154,0.00219647949904864,0.0151858746259596,0.0400509161424892,0.124389185021512,0.00674833126260242,1,0,0
AUS,2020,8,f,9.16536886235105,205.834631137649,199,315,682,1411,0.000206456446361739,0.00128092497951354,0.00848646459879794,0.0238873657911577,0.111387969300487,0.00569308268073382,1,0,0
AUS,2020,8,b,23.5971339541886,556.402866045811,534,783,1162,3059,0.000258192185851474,0.00173714783684917,0.0117339223410019,0.0314811669056828,0.116414199889061,0.00621680799878426,1,0,0
AUS,2020,9,m,15.2890976715507,344.710902328449,290,475,474,1599,0.000325300201723055,0.00215978047828933,0.0131459810194874,0.0406499683070136,0.122834320208743,0.00654768306365369,1,0,0
AUS,2020,9,f,12.1494424454421,205.850557554558,186,348,739,1491,0.000273674824246956,0.00128102409084938,0.00793207243907747,0.0263898517311837,0.120697520986891,0.00601586554002418,1,0,0
AUS,2020,9,b,27.4385401169928,550.561459883007,476,823,1213,3090,0.000300223606101207,0.00171891035695984,0.0104594513751253,0.0330894002086551,0.121523601089011,0.00627980932208021,1,0,0
AUS,2020,10,m,13.71732127541,330.28267872459,303,420,520,1587,0.000291858124910404,0.00206938068105194,0.0137352836169127,0.0359431298714646,0.134754950439972,0.00649854472921726,1,0,0
AUS,2020,10,f,12.36259055852,196.63740944148,188,345,667,1409,0.000278476136953043,0.00122368995085178,0.00801736354057293,0.0261623530093632,0.108938087277749,0.00568501310925156,1,0,0
AUS,2020,10,b,26.07991183393,526.92008816607,491,765,1187,2996,0.000285357936107358,0.00164509952627508,0.0107890559352658,0.0307574619193453,0.118918808320409,0.00608877305144088,1,0,0
AUS,2020,11,m,14.003098801981,337.996901198019,323,459,446,1580,0.000297938502512704,0.00211771401484194,0.014641902997567,0.0392807062166721,0.115578284415822,0.00646988070079601,1,0,0
AUS,2020,11,f,10.0179613146628,194.982038685337,196,307,688,1396,0.000225661697186086,0.00121338844939802,0.00835852794655475,0.0232807025329695,0.112367922109582,0.00563256089461687,1,0,0
AUS,2020,11,b,24.0210601166438,532.978939883356,519,766,1134,2976,0.000262830648418006,0.00166401589388704,0.0114043177808614,0.0307976677519196,0.113609038445951,0.00604812703641123,1,0,0
AUS,2020,12,m,13.0028774589824,316.997122541018,301,421,496,1548,0.000276657180904654,0.00198614024770715,0.0136446216788473,0.036028708752111,0.128535491188896,0.00633884514229888,1,0,0
AUS,2020,12,f,10.4442575408186,197.555742459181,230,387,722,1547,0.00023526432259826,0.00122940480891713,0.00980847667197752,0.0293473351148509,0.117920988027788,0.00624181354152744,1,0,0
AUS,2020,12,b,23.447134999801,514.552865000199,531,808,1218,3095,0.000256550945945646,0.00160648776439991,0.0116680014289738,0.0324863127200405,0.122024522775281,0.00628997082583762,1,0,0
AUS,2020,13,m,13.71732127541,342.28267872459,321,516,499,1692,0.000291858124910404,0.00214456648331235,0.0145512410595016,0.0441587024135137,0.12931292359528,0.00692850515553598,1,0,0
AUS,2020,13,f,11.2968499931304,201.70315000687,204,364,670,1451,0.000254469573422608,0.00125521444988325,0.00869969235253658,0.02760317824756,0.109428063682296,0.005854474110379,1,0,0
AUS,2020,13,b,25.0141712685404,543.98582873146,525,880,1169,3143,0.000273696948520359,0.00169838055000179,0.0115361596049176,0.0353811326653907,0.117115490249839,0.00638752126190877,1,0,0
AUS,2020,14,m,12.5742111691258,343.425788830874,328,434,541,1659,0.000267536614501204,0.00215172862084676,0.0148685578427306,0.0371412342005135,0.140196977284663,0.00679337473583582,1,0,0
AUS,2020,14,f,11.7231462192862,215.276853780714,215,371,745,1558,0.000264072198834782,0.00133968466819558,0.00916879341076159,0.0281340085984746,0.121677473795986,0.00628619618467986,1,0,0
AUS,2020,14,b,24.297357388412,558.702642611588,543,805,1286,3217,0.000265853803546977,0.00174432797938665,0.0119316850770862,0.0323656952223176,0.128837057708548,0.00653791151751846,1,0,0
AUS,2020,15,m,11.1453235362706,322.854676463729,303,458,526,1621,0.000237134726489703,0.00202284065528737,0.0137352836169127,0.0391951273360257,0.13630981525274,0.00663777001012047,1,0,0
AUS,2020,15,f,11.5099981062083,202.490001893792,198,366,741,1519,0.000259270886128695,0.00126011109060676,0.00844381904805021,0.027754844062107,0.121024171923256,0.00612883954077581,1,0,0
AUS,2020,15,b,22.6553216424789,525.344678357521,501,824,1267,3140,0.000247887181019351,0.00164018093237832,0.0110087923086928,0.0331296060412294,0.126933555300723,0.00638142435965433,1,0,0
AUS,2020,16,m,15.0033201449797,332.99667985502,284,442,528,1602,0.000319219824120755,0.00208638521041253,0.0128739952052911,0.0378258652456842,0.136828103523663,0.00655996764726279,1,0,0
AUS,2020,16,f,8.95222074927312,197.047779250727,227,339,710,1482,0.000201655133655652,0.00122624371421316,0.00968054001973433,0.0257073555657221,0.115961082409597,0.00597955246835401,1,0,0
AUS,2020,16,b,23.9555408942528,530.044459105747,511,781,1238,3084,0.000262113758338165,0.00165485413853642,0.0112285286821198,0.0314007552405342,0.12402820952036,0.00626761551757132,1,0,0
AUS,2020,17,m,14.2888763285521,305.711123671448,306,455,506,1587,0.000304018880115004,0.00191542800776393,0.0138712765240108,0.0389383906940867,0.131126932543511,0.00649854472921726,1,0,0
AUS,2020,17,f,7.67333207080553,201.326667929194,180,358,710,1457,0.00017284725741913,0.00125287157252113,0.0076761991345911,0.0271481808039189,0.115961082409597,0.00587868282482578,1,0,0
AUS,2020,17,b,21.9622083993576,507.037791600642,486,813,1216,3044,0.000240303360728654,0.00158302492066479,0.0106791877485523,0.0326873418829121,0.121824154100773,0.00618632348751203,1,0,0
AUS,2020,18,m,13.4315437488389,339.568456251161,275,423,531,1582,0.000285777747308104,0.00212756056713085,0.0124660164839967,0.0361998665134037,0.137605535930048,0.00647807042320209,1,0,0
AUS,2020,18,f,7.4601839577276,170.539816042272,196,364,711,1449,0.000168045944713043,0.00106128258963433,0.00835852794655475,0.02760317824756,0.11612440787778,0.00584640453889674,1,0,0
AUS,2020,18,b,20.8917277065665,510.108272293433,471,787,1242,3031,0.000228590508205117,0.00159261128194915,0.0103495831884118,0.03164199023598,0.124428946869375,0.00615990357774276,1,0,0
AUS,2020,19,m,13.2886549855534,295.711345014447,334,465,558,1666,0.000282737558506954,0.00185277455936784,0.0151405436569269,0.0397941795005501,0.144602427587508,0.00682203876425706,1,0,0
AUS,2020,19,f,12.575738671598,230.424261328402,209,339,704,1495,0.00028327744965913,0.00143394816795491,0.00891292010627522,0.0257073555657221,0.114981129600502,0.0060320046829887,1,0,0
AUS,2020,19,b,25.8643936571514,526.135606342849,543,804,1262,3161,0.00028299980612169,0.00164265029212224,0.0119316850770862,0.0323254893897433,0.126432633614454,0.00642410267543545,1,0,0
AUS,2020,20,m,15.8606527246928,371.139347275307,339,474,495,1695,0.000337460956927655,0.00232536746460803,0.0153671985020904,0.0405643894263672,0.128276347053434,0.00694078973914509,1,0,0
AUS,2020,20,f,12.7888867846759,192.211113215324,201,354,695,1455,0.000288078762365217,0.00119614476386613,0.00857175570029339,0.0268448491748248,0.113511200386859,0.00587061325334352,1,0,0
AUS,2020,20,b,28.6495395093687,563.350460490631,540,828,1190,3150,0.000313473968657497,0.00175883895204218,0.0118657641650581,0.0332904293715267,0.119219361332171,0.00640174736716915,1,0,0
AUS,2020,21,m,14.1459875652665,329.854012434733,293,484,597,1718,0.000300978691313854,0.00206669487947654,0.0132819739265855,0.0414201782328307,0.154709048870506,0.00703497154681491,1,0,0
AUS,2020,21,f,10.8705537669745,176.129446233026,181,388,740,1496,0.000244866948010434,0.00109606729470561,0.00771884468533883,0.0294231680221244,0.120860846455073,0.00603603946872983,1,0,0
AUS,2020,21,b,25.016541332241,505.983458667759,474,872,1337,3214,0.000273722880988627,0.00157973318317485,0.0104155041004399,0.0350594860047962,0.133946458908498,0.00653181461526401,1,0,0
AUS,2020,22,m,15.1462089082652,350.853791091735,310,463,503,1642,0.000322260012921905,0.00219826864661133,0.0140526004001417,0.0396230217392574,0.130349500137126,0.00672376209538421,1,0,0
AUS,2020,22,f,11.5099981062083,191.490001893792,215,375,743,1536,0.000259270886128695,0.00119165723181355,0.00916879341076159,0.0284373402275687,0.121350822859621,0.00619743089837501,1,0,0
AUS,2020,22,b,26.6562070144735,542.343792985527,525,838,1246,3178,0.000291663571047985,0.0016932539429727,0.0115361596049176,0.0336924876972697,0.124829684218391,0.00645865178821065,1,0,0
AUS,2020,23,m,12.8599886956969,328.140011304303,300,440,526,1607,0.000273616992103504,0.00205595583363765,0.0135992907098145,0.0376547074843915,0.13630981525274,0.00658044195327797,1,0,0
AUS,2020,23,f,13.2151830108317,181.784816989168,210,379,722,1506,0.00029768138777739,0.00113126110844781,0.00895556565702295,0.0287406718566627,0.117920988027788,0.00607638732614112,1,0,0
AUS,2020,23,b,26.0751717065286,509.924828293471,510,819,1248,3113,0.000285306071170821,0.00159203855062952,0.0112065550447771,0.0329285768783579,0.125030052892899,0.0063265522393643,1,0,0
AUS,2020,24,m,14.8604313816941,319.139568618306,301,461,560,1656,0.000316179635319605,0.00199956370830053,0.0136446216788473,0.0394518639779648,0.145120715858431,0.00678109015222671,1,0,0
AUS,2020,24,f,10.2311094277407,195.768890572259,184,338,744,1472,0.000230463009892173,0.00121828509012152,0.00784678133758201,0.0256315226584486,0.121514148327803,0.00593920461094272,1,0,0
AUS,2020,24,b,25.0915408094348,514.908459190565,485,799,1304,3128,0.00027454350094154,0.00160759796658664,0.0106572141112096,0.0321244602268717,0.130640375779119,0.00635703675063654,1,0,0
AUS,2020,25,m,12.1455448792692,318.854455120731,299,444,513,1587,0.000258416048097754,0.00199777733437966,0.0135539597407818,0.0379970230069769,0.132940941491741,0.00649854472921726,1,0,0
AUS,2020,25,f,12.575738671598,194.424261328402,209,352,709,1477,0.00028327744965913,0.00120991735735895,0.00891292010627522,0.0266931833602778,0.115797756941415,0.00595937853964837,1,0,0
AUS,2020,25,b,24.7212835508672,513.278716449133,508,796,1222,3064,0.000270492266113508,0.00160250973960101,0.0111626077700917,0.0320038427291488,0.122425260124297,0.00622696950254167,1,0,0
AUS,2020,26,m,14.5746538551231,305.425346144877,311,402,552,1585,0.000310099257717304,0.00191363747338033,0.0140979313691744,0.0344027100198304,0.143047562774739,0.00649035500681119,1,0,0
AUS,2020,26,f,10.0179613146628,199.982038685337,195,323,745,1473,0.000225661697186086,0.00124450383975857,0.00831588239580702,0.0244940290493458,0.121677473795986,0.00594323939668385,1,0,0
AUS,2020,26,b,24.5926151697859,505.407384830214,506,725,1297,3058,0.000269084418422096,0.00157793462051131,0.0111186604954063,0.029149228616373,0.129939085418341,0.00621477569803278,1,0,0
AUS,2020,27,m,13.8602100386955,344.139789961304,290,486,571,1705,0.000294898313711554,0.00215620218316395,0.0131459810194874,0.0415913359941234,0.147971301348507,0.00698173835117545,1,0,0
AUS,2020,27,f,11.0837018800524,194.916298119948,205,357,745,1513,0.000249668260716521,0.00121297934072709,0.00874233790328431,0.0270723478966454,0.121677473795986,0.00610463082632903,1,0,0
AUS,2020,27,b,24.9439119187479,539.056088081252,495,843,1316,3218,0.000272928193503981,0.00168298938502164,0.0108769504846366,0.0338935168601413,0.131842587826166,0.00653994381826994,1,0,0
AUS,2020,28,m,15.4319864348362,366.568013565164,286,446,564,1678,0.000328340390524205,0.00229672584857493,0.0129646571433565,0.0381681807682696,0.146157292400277,0.00687117709869349,1,0,0
AUS,2020,28,f,14.9203679154552,207.079632084545,193,370,734,1519,0.000336091889426086,0.00128867271760593,0.00823059129431157,0.0280581756912011,0.119880893645978,0.00612883954077581,1,0,0
AUS,2020,28,b,30.3523543502914,573.647645649709,479,816,1298,3197,0.000332105616328426,0.00179098783914596,0.0105253722871534,0.032807959380635,0.130039269755595,0.00649726550248881,1,0,0
AUS,2020,29,m,18.0039841739756,346.996015826024,314,464,544,1687,0.000383063788944905,0.0021740978192536,0.0142339242762726,0.0397086006199038,0.140974409691047,0.00690803084952081,1,0,0
AUS,2020,29,f,13.4283311239097,199.57166887609,210,370,724,1517,0.000302482700483477,0.00124195007639718,0.00895556565702295,0.0280581756912011,0.118247638964153,0.00612076996929355,1,0,0
AUS,2020,29,b,31.4323152978853,546.567684702114,524,834,1268,3204,0.000343922198725035,0.00170644137389069,0.0115141859675749,0.0335316643669725,0.127033739637977,0.00651149160774919,1,0,0
